dado: 53.620000, bin_esq: 53.600000, bin_dir: 53.700000, local_j = 536
dado: 81.900000, bin_esq: 81.900000, bin_dir: 82.000000, local_j = 819
dado: 22.470000, bin_esq: 22.400000, bin_dir: 22.500000, local_j = 224
dado: 96.400000, bin_esq: 96.400000, bin_dir: 96.500000, local_j = 964
dado: 47.670000, bin_esq: 47.600000, bin_dir: 47.700000, local_j = 476
dado: 80.860000, bin_esq: 80.800000, bin_dir: 80.900000, local_j = 808
dado: 4.900000, bin_esq: 4.900000, bin_dir: 5.000000, local_j = 49
dado: 1.100000, bin_esq: 1.100000, bin_dir: 1.200000, local_j = 11
dado: 83.690000, bin_esq: 83.600000, bin_dir: 83.700000, local_j = 836
dado: 81.400000, bin_esq: 81.400000, bin_dir: 81.500000, local_j = 814
dado: 54.890000, bin_esq: 54.800000, bin_dir: 54.900000, local_j = 548
dado: 48.280000, bin_esq: 48.200000, bin_dir: 48.300000, local_j = 482
dado: 22.860000, bin_esq: 22.800000, bin_dir: 22.900000, local_j = 228
dado: 52.200000, bin_esq: 52.100000, bin_dir: 52.200000, local_j = 521
dado: 2.680000, bin_esq: 2.600000, bin_dir: 2.700000, local_j = 26
dado: 44.980000, bin_esq: 44.900000, bin_dir: 45.000000, local_j = 449
dado: 52.890000, bin_esq: 52.800000, bin_dir: 52.900000, local_j = 528
dado: 95.530000, bin_esq: 95.500000, bin_dir: 95.600000, local_j = 955
dado: 21.330000, bin_esq: 21.300000, bin_dir: 21.400000, local_j = 213
dado: 37.480000, bin_esq: 37.400000, bin_dir: 37.500000, local_j = 374
dado: 39.980000, bin_esq: 39.900000, bin_dir: 40.000000, local_j = 399
dado: 36.410000, bin_esq: 36.400000, bin_dir: 36.500000, local_j = 364
dado: 75.720000, bin_esq: 75.700000, bin_dir: 75.800000, local_j = 757
dado: 86.680000, bin_esq: 86.600000, bin_dir: 86.700000, local_j = 866
dado: 78.530000, bin_esq: 78.500000, bin_dir: 78.600000, local_j = 785
dado: 49.500000, bin_esq: 49.400000, bin_dir: 49.500000, local_j = 494
dado: 46.830000, bin_esq: 46.800000, bin_dir: 46.900000, local_j = 468
dado: 15.270000, bin_esq: 15.200000, bin_dir: 15.300000, local_j = 152
dado: 54.340000, bin_esq: 54.300000, bin_dir: 54.400000, local_j = 543
dado: 63.160000, bin_esq: 63.100000, bin_dir: 63.200000, local_j = 631
dado: 78.090000, bin_esq: 78.000000, bin_dir: 78.100000, local_j = 780
dado: 67.960000, bin_esq: 67.900000, bin_dir: 68.000000, local_j = 679
dado: 56.900000, bin_esq: 56.800000, bin_dir: 56.900000, local_j = 568
dado: 13.190000, bin_esq: 13.100000, bin_dir: 13.200000, local_j = 131
dado: 20.540000, bin_esq: 20.500000, bin_dir: 20.600000, local_j = 205
dado: 91.910000, bin_esq: 91.900000, bin_dir: 92.000000, local_j = 919
dado: 75.890000, bin_esq: 75.800000, bin_dir: 75.900000, local_j = 758
dado: 92.510000, bin_esq: 92.500000, bin_dir: 92.600000, local_j = 925
dado: 34.680000, bin_esq: 34.600000, bin_dir: 34.700000, local_j = 346
dado: 26.390000, bin_esq: 26.300000, bin_dir: 26.400000, local_j = 263
dado: 56.880000, bin_esq: 56.800000, bin_dir: 56.900000, local_j = 568
dado: 61.960000, bin_esq: 61.900000, bin_dir: 62.000000, local_j = 619
dado: 26.240000, bin_esq: 26.200000, bin_dir: 26.300000, local_j = 262
dado: 47.910000, bin_esq: 47.900000, bin_dir: 48.000000, local_j = 479
dado: 90.860000, bin_esq: 90.800000, bin_dir: 90.900000, local_j = 908
dado: 98.170000, bin_esq: 98.100000, bin_dir: 98.200000, local_j = 981
dado: 42.410000, bin_esq: 42.400000, bin_dir: 42.500000, local_j = 424
dado: 70.990000, bin_esq: 70.900000, bin_dir: 71.000000, local_j = 709
dado: 16.820000, bin_esq: 16.800000, bin_dir: 16.900000, local_j = 168
dado: 15.600000, bin_esq: 15.600000, bin_dir: 15.700000, local_j = 156
dado: 31.490000, bin_esq: 31.400000, bin_dir: 31.500000, local_j = 314
dado: 77.590000, bin_esq: 77.500000, bin_dir: 77.600000, local_j = 775
dado: 62.450000, bin_esq: 62.400000, bin_dir: 62.500000, local_j = 624
dado: 96.810000, bin_esq: 96.800000, bin_dir: 96.900000, local_j = 968
dado: 74.770000, bin_esq: 74.700000, bin_dir: 74.800000, local_j = 747
dado: 28.570000, bin_esq: 28.500000, bin_dir: 28.600000, local_j = 285
dado: 45.940000, bin_esq: 45.900000, bin_dir: 46.000000, local_j = 459
dado: 87.380000, bin_esq: 87.300000, bin_dir: 87.400000, local_j = 873
dado: 29.150000, bin_esq: 29.100000, bin_dir: 29.200000, local_j = 291
dado: 52.450000, bin_esq: 52.400000, bin_dir: 52.500000, local_j = 524
dado: 28.020000, bin_esq: 28.000000, bin_dir: 28.100000, local_j = 280
dado: 51.450000, bin_esq: 51.400000, bin_dir: 51.500000, local_j = 514
dado: 93.130000, bin_esq: 93.100000, bin_dir: 93.200000, local_j = 931
dado: 62.240000, bin_esq: 62.200000, bin_dir: 62.300000, local_j = 622
dado: 71.250000, bin_esq: 71.200000, bin_dir: 71.300000, local_j = 712
dado: 2.970000, bin_esq: 2.900000, bin_dir: 3.000000, local_j = 29
dado: 69.970000, bin_esq: 69.900000, bin_dir: 70.000000, local_j = 699
dado: 70.970000, bin_esq: 70.900000, bin_dir: 71.000000, local_j = 709
dado: 77.840000, bin_esq: 77.800000, bin_dir: 77.900000, local_j = 778
dado: 80.460000, bin_esq: 80.400000, bin_dir: 80.500000, local_j = 804
dado: 84.300000, bin_esq: 84.300000, bin_dir: 84.400000, local_j = 843
dado: 79.870000, bin_esq: 79.800000, bin_dir: 79.900000, local_j = 798
dado: 87.710000, bin_esq: 87.700000, bin_dir: 87.800000, local_j = 877
dado: 21.100000, bin_esq: 21.000000, bin_dir: 21.100000, local_j = 210
dado: 60.500000, bin_esq: 60.400000, bin_dir: 60.500000, local_j = 604
dado: 3.810000, bin_esq: 3.800000, bin_dir: 3.900000, local_j = 38
dado: 62.210000, bin_esq: 62.200000, bin_dir: 62.300000, local_j = 622
dado: 10.420000, bin_esq: 10.400000, bin_dir: 10.500000, local_j = 104
dado: 88.400000, bin_esq: 88.400000, bin_dir: 88.500000, local_j = 884
dado: 28.650000, bin_esq: 28.600000, bin_dir: 28.700000, local_j = 286
dado: 21.110000, bin_esq: 21.100000, bin_dir: 21.200000, local_j = 211
dado: 94.850000, bin_esq: 94.800000, bin_dir: 94.900000, local_j = 948
dado: 37.300000, bin_esq: 37.200000, bin_dir: 37.300000, local_j = 372
dado: 82.250000, bin_esq: 82.200000, bin_dir: 82.300000, local_j = 822
dado: 52.350000, bin_esq: 52.300000, bin_dir: 52.400000, local_j = 523
dado: 54.320000, bin_esq: 54.300000, bin_dir: 54.400000, local_j = 543
dado: 82.520000, bin_esq: 82.500000, bin_dir: 82.600000, local_j = 825
dado: 10.760000, bin_esq: 10.700000, bin_dir: 10.800000, local_j = 107
dado: 77.780000, bin_esq: 77.700000, bin_dir: 77.800000, local_j = 777
dado: 79.740000, bin_esq: 79.700000, bin_dir: 79.800000, local_j = 797
dado: 81.090000, bin_esq: 81.000000, bin_dir: 81.100000, local_j = 810
dado: 18.840000, bin_esq: 18.800000, bin_dir: 18.900000, local_j = 188
dado: 84.180000, bin_esq: 84.100000, bin_dir: 84.200000, local_j = 841
dado: 64.960000, bin_esq: 64.900000, bin_dir: 65.000000, local_j = 649
dado: 87.270000, bin_esq: 87.200000, bin_dir: 87.300000, local_j = 872
dado: 21.400000, bin_esq: 21.300000, bin_dir: 21.400000, local_j = 213
dado: 28.430000, bin_esq: 28.400000, bin_dir: 28.500000, local_j = 284
dado: 62.290000, bin_esq: 62.200000, bin_dir: 62.300000, local_j = 622
dado: 59.500000, bin_esq: 59.400000, bin_dir: 59.500000, local_j = 594
dado: 71.740000, bin_esq: 71.700000, bin_dir: 71.800000, local_j = 717
dado: 34.860000, bin_esq: 34.800000, bin_dir: 34.900000, local_j = 348
dado: 45.830000, bin_esq: 45.800000, bin_dir: 45.900000, local_j = 458
dado: 17.970000, bin_esq: 17.900000, bin_dir: 18.000000, local_j = 179
dado: 78.280000, bin_esq: 78.200000, bin_dir: 78.300000, local_j = 782
dado: 47.710000, bin_esq: 47.700000, bin_dir: 47.800000, local_j = 477
dado: 14.930000, bin_esq: 14.900000, bin_dir: 15.000000, local_j = 149
dado: 37.570000, bin_esq: 37.500000, bin_dir: 37.600000, local_j = 375
dado: 18.780000, bin_esq: 18.700000, bin_dir: 18.800000, local_j = 187
dado: 87.250000, bin_esq: 87.200000, bin_dir: 87.300000, local_j = 872
dado: 18.910000, bin_esq: 18.900000, bin_dir: 19.000000, local_j = 189
dado: 45.520000, bin_esq: 45.500000, bin_dir: 45.600000, local_j = 455
dado: 97.630000, bin_esq: 97.600000, bin_dir: 97.700000, local_j = 976
dado: 56.210000, bin_esq: 56.200000, bin_dir: 56.300000, local_j = 562
dado: 81.190000, bin_esq: 81.100000, bin_dir: 81.200000, local_j = 811
dado: 2.410000, bin_esq: 2.400000, bin_dir: 2.500000, local_j = 24
dado: 12.470000, bin_esq: 12.400000, bin_dir: 12.500000, local_j = 124
dado: 42.620000, bin_esq: 42.600000, bin_dir: 42.700000, local_j = 426
dado: 39.650000, bin_esq: 39.600000, bin_dir: 39.700000, local_j = 396
dado: 4.320000, bin_esq: 4.300000, bin_dir: 4.400000, local_j = 43
dado: 59.960000, bin_esq: 59.900000, bin_dir: 60.000000, local_j = 599
dado: 61.530000, bin_esq: 61.500000, bin_dir: 61.600000, local_j = 615
dado: 1.530000, bin_esq: 1.500000, bin_dir: 1.600000, local_j = 15
dado: 87.910000, bin_esq: 87.900000, bin_dir: 88.000000, local_j = 879
dado: 9.380000, bin_esq: 9.300000, bin_dir: 9.400000, local_j = 93
dado: 3.310000, bin_esq: 3.300000, bin_dir: 3.400000, local_j = 33
dado: 22.770000, bin_esq: 22.700000, bin_dir: 22.800000, local_j = 227
dado: 56.350000, bin_esq: 56.300000, bin_dir: 56.400000, local_j = 563
dado: 38.170000, bin_esq: 38.100000, bin_dir: 38.200000, local_j = 381
dado: 92.850000, bin_esq: 92.800000, bin_dir: 92.900000, local_j = 928
dado: 8.080000, bin_esq: 8.000000, bin_dir: 8.100000, local_j = 80
dado: 32.810000, bin_esq: 32.800000, bin_dir: 32.900000, local_j = 328
dado: 25.510000, bin_esq: 25.500000, bin_dir: 25.600000, local_j = 255
dado: 49.420000, bin_esq: 49.400000, bin_dir: 49.500000, local_j = 494
dado: 73.780000, bin_esq: 73.700000, bin_dir: 73.800000, local_j = 737
dado: 98.870000, bin_esq: 98.800000, bin_dir: 98.900000, local_j = 988
dado: 5.070000, bin_esq: 5.000000, bin_dir: 5.100000, local_j = 50
dado: 56.870000, bin_esq: 56.800000, bin_dir: 56.900000, local_j = 568
dado: 45.320000, bin_esq: 45.300000, bin_dir: 45.400000, local_j = 453
dado: 30.990000, bin_esq: 30.900000, bin_dir: 31.000000, local_j = 309
dado: 50.380000, bin_esq: 50.300000, bin_dir: 50.400000, local_j = 503
dado: 17.630000, bin_esq: 17.600000, bin_dir: 17.700000, local_j = 176
dado: 31.010000, bin_esq: 31.000000, bin_dir: 31.100000, local_j = 310
dado: 9.640000, bin_esq: 9.600000, bin_dir: 9.700000, local_j = 96
dado: 19.450000, bin_esq: 19.400000, bin_dir: 19.500000, local_j = 194
dado: 93.150000, bin_esq: 93.100000, bin_dir: 93.200000, local_j = 931
dado: 43.340000, bin_esq: 43.300000, bin_dir: 43.400000, local_j = 433
dado: 2.400000, bin_esq: 2.300000, bin_dir: 2.400000, local_j = 23
dado: 92.840000, bin_esq: 92.800000, bin_dir: 92.900000, local_j = 928
dado: 39.380000, bin_esq: 39.300000, bin_dir: 39.400000, local_j = 393
dado: 86.030000, bin_esq: 86.000000, bin_dir: 86.100000, local_j = 860
dado: 45.510000, bin_esq: 45.500000, bin_dir: 45.600000, local_j = 455
dado: 67.750000, bin_esq: 67.700000, bin_dir: 67.800000, local_j = 677
dado: 19.050000, bin_esq: 19.000000, bin_dir: 19.100000, local_j = 190
dado: 81.610000, bin_esq: 81.600000, bin_dir: 81.700000, local_j = 816
dado: 21.150000, bin_esq: 21.100000, bin_dir: 21.200000, local_j = 211
dado: 55.840000, bin_esq: 55.800000, bin_dir: 55.900000, local_j = 558
dado: 33.310000, bin_esq: 33.300000, bin_dir: 33.400000, local_j = 333
dado: 3.390000, bin_esq: 3.300000, bin_dir: 3.400000, local_j = 33
dado: 49.180000, bin_esq: 49.100000, bin_dir: 49.200000, local_j = 491
dado: 19.350000, bin_esq: 19.300000, bin_dir: 19.400000, local_j = 193
dado: 97.070000, bin_esq: 97.000000, bin_dir: 97.100000, local_j = 970
dado: 24.350000, bin_esq: 24.300000, bin_dir: 24.400000, local_j = 243
dado: 41.660000, bin_esq: 41.600000, bin_dir: 41.700000, local_j = 416
dado: 7.480000, bin_esq: 7.400000, bin_dir: 7.500000, local_j = 74
dado: 28.080000, bin_esq: 28.000000, bin_dir: 28.100000, local_j = 280
dado: 1.520000, bin_esq: 1.500000, bin_dir: 1.600000, local_j = 15
dado: 1.780000, bin_esq: 1.700000, bin_dir: 1.800000, local_j = 17
dado: 18.840000, bin_esq: 18.800000, bin_dir: 18.900000, local_j = 188
dado: 27.840000, bin_esq: 27.800000, bin_dir: 27.900000, local_j = 278
dado: 4.680000, bin_esq: 4.600000, bin_dir: 4.700000, local_j = 46
dado: 94.600000, bin_esq: 94.600000, bin_dir: 94.700000, local_j = 946
dado: 80.560000, bin_esq: 80.500000, bin_dir: 80.600000, local_j = 805
dado: 45.170000, bin_esq: 45.100000, bin_dir: 45.200000, local_j = 451
dado: 22.490000, bin_esq: 22.400000, bin_dir: 22.500000, local_j = 224
dado: 34.600000, bin_esq: 34.500000, bin_dir: 34.600000, local_j = 345
dado: 70.830000, bin_esq: 70.800000, bin_dir: 70.900000, local_j = 708
dado: 36.340000, bin_esq: 36.300000, bin_dir: 36.400000, local_j = 363
dado: 57.240000, bin_esq: 57.200000, bin_dir: 57.300000, local_j = 572
dado: 28.880000, bin_esq: 28.800000, bin_dir: 28.900000, local_j = 288
dado: 15.880000, bin_esq: 15.800000, bin_dir: 15.900000, local_j = 158
dado: 84.920000, bin_esq: 84.900000, bin_dir: 85.000000, local_j = 849
dado: 79.470000, bin_esq: 79.400000, bin_dir: 79.500000, local_j = 794
dado: 88.690000, bin_esq: 88.600000, bin_dir: 88.700000, local_j = 886
dado: 10.860000, bin_esq: 10.800000, bin_dir: 10.900000, local_j = 108
dado: 47.720000, bin_esq: 47.700000, bin_dir: 47.800000, local_j = 477
dado: 79.560000, bin_esq: 79.500000, bin_dir: 79.600000, local_j = 795
dado: 68.270000, bin_esq: 68.200000, bin_dir: 68.300000, local_j = 682
dado: 55.650000, bin_esq: 55.600000, bin_dir: 55.700000, local_j = 556
dado: 17.480000, bin_esq: 17.400000, bin_dir: 17.500000, local_j = 174
dado: 7.960000, bin_esq: 7.900000, bin_dir: 8.000000, local_j = 79
dado: 53.670000, bin_esq: 53.600000, bin_dir: 53.700000, local_j = 536
dado: 89.030000, bin_esq: 89.000000, bin_dir: 89.100000, local_j = 890
dado: 67.890000, bin_esq: 67.800000, bin_dir: 67.900000, local_j = 678
dado: 59.090000, bin_esq: 59.000000, bin_dir: 59.100000, local_j = 590
dado: 60.720000, bin_esq: 60.700000, bin_dir: 60.800000, local_j = 607
dado: 91.520000, bin_esq: 91.500000, bin_dir: 91.600000, local_j = 915
dado: 16.780000, bin_esq: 16.700000, bin_dir: 16.800000, local_j = 167
dado: 83.310000, bin_esq: 83.300000, bin_dir: 83.400000, local_j = 833
dado: 11.610000, bin_esq: 11.600000, bin_dir: 11.700000, local_j = 116
dado: 78.810000, bin_esq: 78.800000, bin_dir: 78.900000, local_j = 788
dado: 58.790000, bin_esq: 58.700000, bin_dir: 58.800000, local_j = 587
dado: 37.420000, bin_esq: 37.400000, bin_dir: 37.500000, local_j = 374
dado: 21.600000, bin_esq: 21.500000, bin_dir: 21.600000, local_j = 215
dado: 82.960000, bin_esq: 82.900000, bin_dir: 83.000000, local_j = 829
dado: 28.820000, bin_esq: 28.800000, bin_dir: 28.900000, local_j = 288
dado: 62.050000, bin_esq: 62.000000, bin_dir: 62.100000, local_j = 620
dado: 50.010000, bin_esq: 50.000000, bin_dir: 50.100000, local_j = 500
dado: 55.780000, bin_esq: 55.700000, bin_dir: 55.800000, local_j = 557
dado: 63.600000, bin_esq: 63.500000, bin_dir: 63.600000, local_j = 635
dado: 4.100000, bin_esq: 4.000000, bin_dir: 4.100000, local_j = 40
dado: 29.720000, bin_esq: 29.700000, bin_dir: 29.800000, local_j = 297
dado: 51.120000, bin_esq: 51.100000, bin_dir: 51.200000, local_j = 511
dado: 87.290000, bin_esq: 87.200000, bin_dir: 87.300000, local_j = 872
dado: 70.590000, bin_esq: 70.500000, bin_dir: 70.600000, local_j = 705
dado: 72.400000, bin_esq: 72.300000, bin_dir: 72.400000, local_j = 723
dado: 43.940000, bin_esq: 43.900000, bin_dir: 44.000000, local_j = 439
dado: 19.290000, bin_esq: 19.200000, bin_dir: 19.300000, local_j = 192
dado: 44.330000, bin_esq: 44.300000, bin_dir: 44.400000, local_j = 443
dado: 9.860000, bin_esq: 9.800000, bin_dir: 9.900000, local_j = 98
dado: 1.350000, bin_esq: 1.300000, bin_dir: 1.400000, local_j = 13
dado: 2.400000, bin_esq: 2.300000, bin_dir: 2.400000, local_j = 23
dado: 5.140000, bin_esq: 5.100000, bin_dir: 5.200000, local_j = 51
dado: 95.500000, bin_esq: 95.500000, bin_dir: 95.600000, local_j = 955
dado: 20.520000, bin_esq: 20.500000, bin_dir: 20.600000, local_j = 205
dado: 38.000000, bin_esq: 37.900000, bin_dir: 38.000000, local_j = 379
dado: 70.340000, bin_esq: 70.300000, bin_dir: 70.400000, local_j = 703
dado: 36.280000, bin_esq: 36.200000, bin_dir: 36.300000, local_j = 362
dado: 29.140000, bin_esq: 29.100000, bin_dir: 29.200000, local_j = 291
dado: 15.030000, bin_esq: 15.000000, bin_dir: 15.100000, local_j = 150
dado: 71.310000, bin_esq: 71.300000, bin_dir: 71.400000, local_j = 713
dado: 11.450000, bin_esq: 11.400000, bin_dir: 11.500000, local_j = 114
dado: 47.550000, bin_esq: 47.500000, bin_dir: 47.600000, local_j = 475
dado: 43.670000, bin_esq: 43.600000, bin_dir: 43.700000, local_j = 436
dado: 37.400000, bin_esq: 37.300000, bin_dir: 37.400000, local_j = 373
dado: 99.320000, bin_esq: 99.300000, bin_dir: 99.400000, local_j = 993
dado: 80.000000, bin_esq: 80.000000, bin_dir: 80.100000, local_j = 800
dado: 37.750000, bin_esq: 37.700000, bin_dir: 37.800000, local_j = 377
dado: 34.390000, bin_esq: 34.300000, bin_dir: 34.400000, local_j = 343
dado: 95.170000, bin_esq: 95.100000, bin_dir: 95.200000, local_j = 951
dado: 74.820000, bin_esq: 74.800000, bin_dir: 74.900000, local_j = 748
dado: 15.500000, bin_esq: 15.500000, bin_dir: 15.600000, local_j = 155
dado: 24.860000, bin_esq: 24.800000, bin_dir: 24.900000, local_j = 248
dado: 34.230000, bin_esq: 34.200000, bin_dir: 34.300000, local_j = 342
dado: 22.770000, bin_esq: 22.700000, bin_dir: 22.800000, local_j = 227
dado: 62.370000, bin_esq: 62.300000, bin_dir: 62.400000, local_j = 623
dado: 20.070000, bin_esq: 20.000000, bin_dir: 20.100000, local_j = 200
dado: 94.390000, bin_esq: 94.300000, bin_dir: 94.400000, local_j = 943
dado: 80.650000, bin_esq: 80.600000, bin_dir: 80.700000, local_j = 806
dado: 39.570000, bin_esq: 39.500000, bin_dir: 39.600000, local_j = 395
dado: 83.300000, bin_esq: 83.300000, bin_dir: 83.400000, local_j = 833
dado: 16.220000, bin_esq: 16.200000, bin_dir: 16.300000, local_j = 162
dado: 66.240000, bin_esq: 66.200000, bin_dir: 66.300000, local_j = 662
dado: 38.460000, bin_esq: 38.400000, bin_dir: 38.500000, local_j = 384
dado: 55.530000, bin_esq: 55.500000, bin_dir: 55.600000, local_j = 555
dado: 55.640000, bin_esq: 55.600000, bin_dir: 55.700000, local_j = 556
dado: 72.400000, bin_esq: 72.300000, bin_dir: 72.400000, local_j = 723
dado: 82.620000, bin_esq: 82.600000, bin_dir: 82.700000, local_j = 826
dado: 40.440000, bin_esq: 40.400000, bin_dir: 40.500000, local_j = 404
dado: 83.830000, bin_esq: 83.800000, bin_dir: 83.900000, local_j = 838
dado: 18.210000, bin_esq: 18.200000, bin_dir: 18.300000, local_j = 182
dado: 40.230000, bin_esq: 40.200000, bin_dir: 40.300000, local_j = 402
dado: 4.900000, bin_esq: 4.900000, bin_dir: 5.000000, local_j = 49
dado: 31.160000, bin_esq: 31.100000, bin_dir: 31.200000, local_j = 311
dado: 12.930000, bin_esq: 12.900000, bin_dir: 13.000000, local_j = 129
dado: 39.870000, bin_esq: 39.800000, bin_dir: 39.900000, local_j = 398
dado: 66.830000, bin_esq: 66.800000, bin_dir: 66.900000, local_j = 668
dado: 8.170000, bin_esq: 8.100000, bin_dir: 8.200000, local_j = 81
dado: 71.830000, bin_esq: 71.800000, bin_dir: 71.900000, local_j = 718
dado: 42.190000, bin_esq: 42.100000, bin_dir: 42.200000, local_j = 421
dado: 97.180000, bin_esq: 97.100000, bin_dir: 97.200000, local_j = 971
dado: 17.060000, bin_esq: 17.000000, bin_dir: 17.100000, local_j = 170
dado: 92.990000, bin_esq: 92.900000, bin_dir: 93.000000, local_j = 929
dado: 80.640000, bin_esq: 80.600000, bin_dir: 80.700000, local_j = 806
dado: 50.700000, bin_esq: 50.600000, bin_dir: 50.700000, local_j = 506
dado: 69.690000, bin_esq: 69.600000, bin_dir: 69.700000, local_j = 696
dado: 18.330000, bin_esq: 18.300000, bin_dir: 18.400000, local_j = 183
dado: 13.740000, bin_esq: 13.700000, bin_dir: 13.800000, local_j = 137
dado: 5.880000, bin_esq: 5.800000, bin_dir: 5.900000, local_j = 58
dado: 48.370000, bin_esq: 48.300000, bin_dir: 48.400000, local_j = 483
dado: 15.890000, bin_esq: 15.800000, bin_dir: 15.900000, local_j = 158
dado: 34.180000, bin_esq: 34.100000, bin_dir: 34.200000, local_j = 341
dado: 16.730000, bin_esq: 16.700000, bin_dir: 16.800000, local_j = 167
dado: 3.080000, bin_esq: 3.000000, bin_dir: 3.100000, local_j = 30
dado: 33.510000, bin_esq: 33.500000, bin_dir: 33.600000, local_j = 335
dado: 23.950000, bin_esq: 23.900000, bin_dir: 24.000000, local_j = 239
dado: 52.270000, bin_esq: 52.200000, bin_dir: 52.300000, local_j = 522
dado: 12.010000, bin_esq: 12.000000, bin_dir: 12.100000, local_j = 120
dado: 34.330000, bin_esq: 34.300000, bin_dir: 34.400000, local_j = 343
dado: 32.430000, bin_esq: 32.400000, bin_dir: 32.500000, local_j = 324
